process.b1.capacity,process.b2.capacity,process.b3.capacity,process.b4.capacity,property.price,property.product,property.winner,verification.time
1,3,2,1,79,3,0,1547.4791666666667
1,3,2,1,79,5,0,8481.3125
1,3,2,1,79,6,0,3270.6666666666665
1,3,2,1,80,1,0,17158.770833333332
1,3,2,1,80,2,0,7088.239583333333
1,3,2,1,80,2,1,7486.739583333333
1,3,2,1,80,2,2,35904.197916666664
1,3,2,1,80,2,3,37800.47916666666
1,3,2,1,80,2,4,33720.28125
1,3,2,1,80,3,0,118.29166666666669
1,3,2,1,80,3,1,117.39583333333331
1,3,2,1,80,3,2,1543.1875
1,3,2,1,80,3,3,1483.9166666666667
1,3,2,1,80,3,4,1648.6666666666667
1,3,2,1,80,5,0,8388.552083333334
1,3,2,1,80,6,0,710.6354166666666
1,3,2,1,80,6,1,746.4895833333334
1,3,2,1,80,6,2,3254.0
1,3,2,1,80,6,3,3327.46875
1,3,2,1,80,6,4,3026.7916666666665
1,3,2,1,81,1,0,19181.89583333333
1,3,2,1,81,5,0,8155.479166666667
1,3,2,1,82,1,0,19397.166666666668
1,3,2,1,82,5,0,8396.270833333334
1,3,2,1,83,1,0,21139.03125
1,3,2,1,83,5,0,8272.552083333334
1,3,2,1,84,1,0,16014.875
1,3,2,1,84,5,0,8400.104166666666
1,3,2,1,85,1,0,17491.75
1,3,2,1,85,5,0,8175.760416666667
1,3,2,1,86,1,0,17693.197916666668
1,3,2,1,86,5,0,8440.375
1,3,2,1,87,1,0,19670.23958333333
1,3,2,1,87,5,0,8238.229166666666
1,3,2,1,88,1,0,18298.104166666668
1,3,2,1,88,5,0,8391.197916666666
1,3,2,1,89,1,0,19702.947916666668
1,3,2,1,89,5,0,8222.3125
1,3,2,1,90,1,0,317.875
1,3,2,1,90,1,1,8812.604166666666
1,3,2,1,90,1,2,328.5208333333333
1,3,2,1,90,1,3,23376.260416666668
1,3,2,1,90,1,4,20750.822916666668
1,3,2,1,90,5,0,87.32291666666667
1,3,2,1,90,5,1,1393.2916666666667
1,3,2,1,90,5,2,9928.385416666666
1,3,2,1,90,5,3,8954.65625
1,3,2,1,90,5,4,84.39583333333333
2,1,2,0,59,2,0,35755.0
2,1,2,0,59,6,0,1673.5
2,1,2,0,60,2,0,24781.75
2,1,2,0,60,6,0,1158.8333333333333
2,1,2,0,61,2,0,28482.166666666668
2,1,2,0,61,6,0,1181.75
2,1,2,0,62,2,0,26956.83333333333
2,1,2,0,62,6,0,1173.3333333333333
2,1,2,0,63,2,0,29323.0
2,1,2,0,63,6,0,1227.1666666666667
2,1,2,0,64,2,0,22294.83333333333
2,1,2,0,64,6,0,1133.5833333333333
2,1,2,0,65,2,0,26628.666666666668
2,1,2,0,65,6,0,1208.8333333333333
2,1,2,0,66,2,0,25153.0
2,1,2,0,66,6,0,1270.4166666666667
2,1,2,0,67,2,0,29889.916666666668
2,1,2,0,67,6,0,1438.1666666666667
2,1,2,0,68,2,0,19152.25
2,1,2,0,68,6,0,1062.75
2,1,2,0,69,2,0,22427.666666666668
2,1,2,0,69,3,0,486.9166666666667
2,1,2,0,69,6,0,1097.1666666666667
2,1,2,0,70,2,0,21676.83333333333
2,1,2,0,70,3,0,460.5833333333333
2,1,2,0,70,6,0,1090.5
2,1,2,0,71,2,0,25634.416666666668
2,1,2,0,71,3,0,420.0833333333333
2,1,2,0,71,6,0,1257.6666666666667
2,1,2,0,72,2,0,23956.5
2,1,2,0,72,3,0,459.9166666666667
2,1,2,0,72,6,0,1200.25
2,1,2,0,73,2,0,29160.33333333333
2,1,2,0,73,3,0,411.0833333333333
2,1,2,0,73,6,0,1366.75
2,1,2,0,74,2,0,27455.916666666668
2,1,2,0,74,3,0,436.4166666666667
2,1,2,0,74,6,0,1341.25
2,1,2,0,75,2,0,32026.666666666668
2,1,2,0,75,3,0,414.4166666666667
2,1,2,0,75,6,0,1554.4166666666667
2,1,2,0,76,2,0,20526.75
2,1,2,0,76,3,0,430.25
2,1,2,0,76,6,0,1098.25
2,1,2,0,77,2,0,25060.83333333333
2,1,2,0,77,3,0,407.1666666666667
2,1,2,0,77,6,0,1192.9166666666667
2,1,2,0,78,2,0,23851.33333333333
2,1,2,0,78,3,0,448.0833333333333
2,1,2,0,78,6,0,1167.1666666666667
2,1,2,0,79,2,0,28519.58333333333
2,1,2,0,79,3,0,413.0
2,1,2,0,79,6,0,1378.5833333333333
2,1,2,0,80,2,0,5475.0
2,1,2,0,80,2,1,5869.5
2,1,2,0,80,2,2,27715.25
2,1,2,0,80,2,3,29122.75
2,1,2,0,80,3,0,91.25
2,1,2,0,80,3,1,82.41666666666667
2,1,2,0,80,3,2,447.9166666666667
2,1,2,0,80,3,3,451.4166666666667
2,1,2,0,80,6,0,325.75
2,1,2,0,80,6,1,331.5
2,1,2,0,80,6,2,1340.8333333333333
2,1,2,0,80,6,3,1409.4166666666667
2,1,2,1,59,2,0,42828.41666666666
2,1,2,1,59,6,0,4314.666666666667
2,1,2,1,60,2,0,30182.08333333333
2,1,2,1,60,6,0,3177.833333333333
2,1,2,1,61,2,0,33404.083333333336
2,1,2,1,61,6,0,3254.833333333333
2,1,2,1,62,2,0,32211.58333333333
2,1,2,1,62,6,0,3325.75
2,1,2,1,63,2,0,33379.666666666664
2,1,2,1,63,6,0,3197.833333333333
2,1,2,1,64,2,0,28715.416666666668
2,1,2,1,64,6,0,3165.6666666666665
2,1,2,1,65,2,0,32717.75
2,1,2,1,65,6,0,3429.583333333333
2,1,2,1,66,2,0,32885.333333333336
2,1,2,1,66,6,0,3583.083333333333
2,1,2,1,67,2,0,37601.083333333336
2,1,2,1,67,6,0,3890.75
2,1,2,1,68,2,0,25074.0
2,1,2,1,68,6,0,2857.833333333333
2,1,2,1,69,2,0,28568.416666666668
2,1,2,1,69,3,0,1621.9166666666667
2,1,2,1,69,5,0,8394.083333333334
2,1,2,1,69,6,0,2958.25
2,1,2,1,70,2,0,28439.83333333333
2,1,2,1,70,3,0,1565.9166666666667
2,1,2,1,70,5,0,8681.333333333334
2,1,2,1,70,6,0,3067.083333333333
2,1,2,1,71,2,0,33140.583333333336
2,1,2,1,71,3,0,1531.0833333333333
2,1,2,1,71,5,0,8412.416666666666
2,1,2,1,71,6,0,3482.0
2,1,2,1,72,2,0,30985.58333333333
2,1,2,1,72,3,0,1497.9166666666667
2,1,2,1,72,5,0,8523.083333333334
2,1,2,1,72,6,0,3339.583333333333
2,1,2,1,73,2,0,35913.583333333336
2,1,2,1,73,3,0,1333.9166666666667
2,1,2,1,73,5,0,8370.75
2,1,2,1,73,6,0,3627.1666666666665
2,1,2,1,74,2,0,34507.416666666664
2,1,2,1,74,3,0,1544.6666666666667
2,1,2,1,74,5,0,8782.083333333334
2,1,2,1,74,6,0,3690.3333333333335
2,1,2,1,75,2,0,39183.25
2,1,2,1,75,3,0,1412.1666666666667
2,1,2,1,75,5,0,8354.75
2,1,2,1,75,6,0,4084.5833333333335
2,1,2,1,76,2,0,26510.58333333333
2,1,2,1,76,3,0,1571.5
2,1,2,1,76,5,0,8483.75
2,1,2,1,76,6,0,2987.5
2,1,2,1,77,2,0,31579.166666666668
2,1,2,1,77,3,0,1305.5
2,1,2,1,77,5,0,8498.583333333334
2,1,2,1,77,6,0,3395.5
2,1,2,1,78,2,0,30459.666666666668
2,1,2,1,78,3,0,1524.8333333333333
2,1,2,1,78,5,0,8561.083333333334
2,1,2,1,78,6,0,3289.0
2,1,2,1,79,2,0,36146.66666666666
2,1,2,1,79,3,0,1464.5
2,1,2,1,79,5,0,8499.166666666666
2,1,2,1,79,6,0,3667.6666666666665
2,1,2,1,80,2,0,7014.583333333333
2,1,2,1,80,2,1,7174.25
2,1,2,1,80,2,2,34963.333333333336
2,1,2,1,80,2,3,36701.41666666666
2,1,2,1,80,2,4,33539.25
2,1,2,1,80,3,0,113.0
2,1,2,1,80,3,1,117.58333333333331
2,1,2,1,80,3,2,1460.6666666666667
2,1,2,1,80,3,3,1456.1666666666667
2,1,2,1,80,3,4,1558.9166666666667
2,1,2,1,80,5,0,8380.25
2,1,2,1,80,6,0,788.5
2,1,2,1,80,6,1,812.5833333333334
2,1,2,1,80,6,2,3810.0833333333335
2,1,2,1,80,6,3,3711.5833333333335
2,1,2,1,80,6,4,3471.083333333333
2,1,2,1,81,5,0,8214.25
2,1,2,1,82,5,0,8497.666666666666
2,1,2,1,83,5,0,8228.916666666666
2,1,2,1,84,5,0,8498.666666666666
2,1,2,1,85,5,0,8122.416666666667
2,1,2,1,86,5,0,8572.583333333334
2,1,2,1,87,5,0,8308.0
2,1,2,1,88,5,0,8415.583333333334
2,1,2,1,89,5,0,8359.083333333334
2,1,2,1,90,5,0,80.0
2,1,2,1,90,5,1,1391.75
2,1,2,1,90,5,2,10032.333333333334
2,1,2,1,90,5,3,9084.666666666666
2,1,2,1,90,5,4,79.58333333333333
2,2,2,0,59,1,0,14748.166666666666
2,2,2,0,59,2,0,33163.833333333336
2,2,2,0,59,4,0,922.0
2,2,2,0,59,6,0,1540.2916666666667
2,2,2,0,60,1,0,10433.75
2,2,2,0,60,2,0,23042.416666666668
2,2,2,0,60,4,0,811.0833333333334
2,2,2,0,60,6,0,1051.9166666666667
2,2,2,0,61,1,0,11982.0
2,2,2,0,61,2,0,26609.291666666668
2,2,2,0,61,4,0,875.6666666666666
2,2,2,0,61,6,0,1100.0833333333333
2,2,2,0,62,1,0,11697.75
2,2,2,0,62,2,0,25565.75
2,2,2,0,62,4,0,836.9166666666666
2,2,2,0,62,6,0,1090.5416666666667
2,2,2,0,63,1,0,12834.083333333334
2,2,2,0,63,2,0,27743.0
2,2,2,0,63,4,0,888.9166666666666
2,2,2,0,63,6,0,1104.9583333333333
2,2,2,0,64,1,0,9322.083333333334
2,2,2,0,64,2,0,20705.666666666668
2,2,2,0,64,4,0,666.0
2,2,2,0,64,6,0,1060.75
2,2,2,0,65,1,0,11026.916666666666
2,2,2,0,65,2,0,24777.45833333333
2,2,2,0,65,4,0,757.4166666666666
2,2,2,0,65,6,0,1110.375
2,2,2,0,66,1,0,10886.5
2,2,2,0,66,2,0,23904.125
2,2,2,0,66,4,0,726.5833333333334
2,2,2,0,66,6,0,1149.8333333333333
2,2,2,0,67,1,0,12782.75
2,2,2,0,67,2,0,28080.0
2,2,2,0,67,4,0,820.4166666666666
2,2,2,0,67,6,0,1332.7083333333333
2,2,2,0,68,1,0,8944.5
2,2,2,0,68,2,0,18005.583333333332
2,2,2,0,68,4,0,681.25
2,2,2,0,68,6,0,938.875
2,2,2,0,69,1,0,10370.5
2,2,2,0,69,2,0,21278.33333333333
2,2,2,0,69,3,0,405.7083333333333
2,2,2,0,69,4,0,766.0833333333334
2,2,2,0,69,6,0,981.9166666666666
2,2,2,0,70,1,0,9982.583333333334
2,2,2,0,70,2,0,20737.041666666668
2,2,2,0,70,3,0,436.125
2,2,2,0,70,4,0,376.25
2,2,2,0,70,4,1,809.0833333333334
2,2,2,0,70,4,2,425.3333333333333
2,2,2,0,70,4,3,833.25
2,2,2,0,70,6,0,1035.4583333333333
2,2,2,0,71,1,0,11735.5
2,2,2,0,71,2,0,24188.041666666668
2,2,2,0,71,3,0,415.2083333333333
2,2,2,0,71,6,0,1168.0416666666667
2,2,2,0,72,1,0,10504.333333333334
2,2,2,0,72,2,0,22835.33333333333
2,2,2,0,72,3,0,419.375
2,2,2,0,72,6,0,1103.75
2,2,2,0,73,1,0,12757.416666666666
2,2,2,0,73,2,0,27327.041666666668
2,2,2,0,73,3,0,379.4166666666667
2,2,2,0,73,6,0,1257.125
2,2,2,0,74,1,0,12222.25
2,2,2,0,74,2,0,25621.875
2,2,2,0,74,3,0,427.875
2,2,2,0,74,6,0,1195.1666666666667
2,2,2,0,75,1,0,14429.25
2,2,2,0,75,2,0,29918.33333333333
2,2,2,0,75,3,0,391.2916666666667
2,2,2,0,75,6,0,1431.375
2,2,2,0,76,1,0,9703.75
2,2,2,0,76,2,0,19022.83333333333
2,2,2,0,76,3,0,431.7083333333333
2,2,2,0,76,6,0,1012.7916666666666
2,2,2,0,77,1,0,11617.25
2,2,2,0,77,2,0,23229.0
2,2,2,0,77,3,0,391.8333333333333
2,2,2,0,77,6,0,1109.5
2,2,2,0,78,1,0,11085.583333333334
2,2,2,0,78,2,0,22187.95833333333
2,2,2,0,78,3,0,424.875
2,2,2,0,78,6,0,1056.2083333333333
2,2,2,0,79,1,0,13463.083333333334
2,2,2,0,79,2,0,26623.916666666668
2,2,2,0,79,3,0,396.75
2,2,2,0,79,6,0,1240.9166666666667
2,2,2,0,80,1,0,10028.0
2,2,2,0,80,2,0,5081.083333333333
2,2,2,0,80,2,1,5542.708333333333
2,2,2,0,80,2,2,26016.58333333333
2,2,2,0,80,2,3,27359.416666666668
2,2,2,0,80,3,0,87.70833333333333
2,2,2,0,80,3,1,89.66666666666667
2,2,2,0,80,3,2,426.7916666666667
2,2,2,0,80,3,3,423.375
2,2,2,0,80,6,0,303.5416666666667
2,2,2,0,80,6,1,309.7916666666667
2,2,2,0,80,6,2,1233.7083333333333
2,2,2,0,80,6,3,1262.25
2,2,2,0,81,1,0,12340.75
2,2,2,0,82,1,0,12061.583333333334
2,2,2,0,83,1,0,13873.0
2,2,2,0,84,1,0,9268.416666666666
2,2,2,0,85,1,0,11154.0
2,2,2,0,86,1,0,10856.75
2,2,2,0,87,1,0,12635.25
2,2,2,0,88,1,0,11153.583333333334
2,2,2,0,89,1,0,12801.333333333334
2,2,2,0,90,1,0,230.83333333333331
2,2,2,0,90,1,1,5558.583333333333
2,2,2,0,90,1,2,243.66666666666663
2,2,2,0,90,1,3,14637.833333333334
2,2,2,1,59,1,0,22291.5
2,2,2,1,59,2,0,44130.520833333336
2,2,2,1,59,4,0,1197.2083333333333
2,2,2,1,59,6,0,3525.9791666666665
2,2,2,1,60,1,0,17613.75
2,2,2,1,60,2,0,31169.3125
2,2,2,1,60,4,0,1132.5833333333333
2,2,2,1,60,6,0,2588.6041666666665
2,2,2,1,61,1,0,18322.20833333333
2,2,2,1,61,2,0,34348.791666666664
2,2,2,1,61,4,0,1173.0833333333333
2,2,2,1,61,6,0,2594.5625
2,2,2,1,62,1,0,18136.95833333333
2,2,2,1,62,2,0,33680.854166666664
2,2,2,1,62,4,0,1216.375
2,2,2,1,62,6,0,2680.625
2,2,2,1,63,1,0,18951.666666666668
2,2,2,1,63,2,0,35216.104166666664
2,2,2,1,63,4,0,1187.9166666666667
2,2,2,1,63,6,0,2597.1875
2,2,2,1,64,1,0,15883.333333333334
2,2,2,1,64,2,0,29650.39583333333
2,2,2,1,64,4,0,1022.7083333333334
2,2,2,1,64,6,0,2532.5625
2,2,2,1,65,1,0,17781.958333333332
2,2,2,1,65,2,0,34141.375
2,2,2,1,65,4,0,1085.9166666666667
2,2,2,1,65,6,0,2731.25
2,2,2,1,66,1,0,17875.791666666668
2,2,2,1,66,2,0,33591.520833333336
2,2,2,1,66,4,0,1085.4166666666667
2,2,2,1,66,6,0,2796.0625
2,2,2,1,67,1,0,19775.45833333333
2,2,2,1,67,2,0,38630.145833333336
2,2,2,1,67,4,0,1133.1666666666667
2,2,2,1,67,6,0,3128.375
2,2,2,1,68,1,0,15346.416666666666
2,2,2,1,68,2,0,25870.541666666668
2,2,2,1,68,4,0,1033.5
2,2,2,1,68,6,0,2300.708333333333
2,2,2,1,69,1,0,16949.708333333332
2,2,2,1,69,2,0,29665.39583333333
2,2,2,1,69,3,0,1764.4166666666667
2,2,2,1,69,4,0,1096.9583333333333
2,2,2,1,69,5,0,7337.4375
2,2,2,1,69,6,0,2414.1875
2,2,2,1,70,1,0,16981.875
2,2,2,1,70,2,0,29255.02083333333
2,2,2,1,70,3,0,1713.6666666666667
2,2,2,1,70,4,0,485.3333333333333
2,2,2,1,70,4,1,1176.7083333333333
2,2,2,1,70,4,2,534.2916666666666
2,2,2,1,70,4,3,1168.6666666666667
2,2,2,1,70,4,4,1150.5833333333333
2,2,2,1,70,5,0,7495.791666666667
2,2,2,1,70,6,0,2435.1041666666665
2,2,2,1,71,1,0,18651.791666666668
2,2,2,1,71,2,0,33973.8125
2,2,2,1,71,3,0,1641.4166666666667
2,2,2,1,71,5,0,7383.666666666667
2,2,2,1,71,6,0,2783.395833333333
2,2,2,1,72,1,0,17699.541666666668
2,2,2,1,72,2,0,31886.77083333333
2,2,2,1,72,3,0,1622.4166666666667
2,2,2,1,72,5,0,7410.229166666667
2,2,2,1,72,6,0,2704.583333333333
2,2,2,1,73,1,0,19987.166666666668
2,2,2,1,73,2,0,37423.29166666666
2,2,2,1,73,3,0,1421.5
2,2,2,1,73,5,0,7266.520833333333
2,2,2,1,73,6,0,3036.7291666666665
2,2,2,1,74,1,0,19541.83333333333
2,2,2,1,74,2,0,35631.75
2,2,2,1,74,3,0,1626.1458333333333
2,2,2,1,74,5,0,7416.75
2,2,2,1,74,6,0,2920.2291666666665
2,2,2,1,75,1,0,21973.08333333333
2,2,2,1,75,2,0,40673.10416666666
2,2,2,1,75,3,0,1561.4166666666667
2,2,2,1,75,5,0,7293.270833333333
2,2,2,1,75,6,0,3277.3541666666665
2,2,2,1,76,1,0,16215.625
2,2,2,1,76,2,0,27507.52083333333
2,2,2,1,76,3,0,1708.25
2,2,2,1,76,5,0,7321.0
2,2,2,1,76,6,0,2416.270833333333
2,2,2,1,77,1,0,18192.25
2,2,2,1,77,2,0,32427.916666666668
2,2,2,1,77,3,0,1510.0416666666667
2,2,2,1,77,5,0,7256.791666666667
2,2,2,1,77,6,0,2638.9166666666665
2,2,2,1,78,1,0,18093.916666666668
2,2,2,1,78,2,0,31308.3125
2,2,2,1,78,3,0,1745.9166666666667
2,2,2,1,78,5,0,7469.583333333333
2,2,2,1,78,6,0,2579.6875
2,2,2,1,79,1,0,20010.83333333333
2,2,2,1,79,2,0,36975.97916666666
2,2,2,1,79,3,0,1651.375
2,2,2,1,79,5,0,7374.6875
2,2,2,1,79,6,0,2968.833333333333
2,2,2,1,80,1,0,17135.541666666668
2,2,2,1,80,2,0,7150.854166666667
2,2,2,1,80,2,1,7453.5625
2,2,2,1,80,2,2,36147.145833333336
2,2,2,1,80,2,3,37931.75
2,2,2,1,80,2,4,34097.291666666664
2,2,2,1,80,3,0,131.85416666666666
2,2,2,1,80,3,1,127.0625
2,2,2,1,80,3,2,1650.3333333333333
2,2,2,1,80,3,3,1520.1666666666667
2,2,2,1,80,3,4,1726.7083333333333
2,2,2,1,80,5,0,7354.375
2,2,2,1,80,6,0,653.2291666666666
2,2,2,1,80,6,1,683.6041666666666
2,2,2,1,80,6,2,2982.25
2,2,2,1,80,6,3,3077.645833333333
2,2,2,1,80,6,4,2810.6875
2,2,2,1,81,1,0,19010.791666666668
2,2,2,1,81,5,0,7129.708333333333
2,2,2,1,82,1,0,19555.541666666668
2,2,2,1,82,5,0,7332.958333333333
2,2,2,1,83,1,0,21271.166666666668
2,2,2,1,83,5,0,7117.4375
2,2,2,1,84,1,0,15953.166666666666
2,2,2,1,84,5,0,7283.270833333333
2,2,2,1,85,1,0,17470.541666666668
2,2,2,1,85,5,0,7043.9375
2,2,2,1,86,1,0,17668.416666666668
2,2,2,1,86,5,0,7397.625
2,2,2,1,87,1,0,19462.20833333333
2,2,2,1,87,5,0,7221.854166666667
2,2,2,1,88,1,0,18201.541666666668
2,2,2,1,88,5,0,7256.0
2,2,2,1,89,1,0,19728.166666666668
2,2,2,1,89,5,0,7156.583333333333
2,2,2,1,90,1,0,312.1666666666667
2,2,2,1,90,1,1,8841.125
2,2,2,1,90,1,2,333.5
2,2,2,1,90,1,3,23464.666666666668
2,2,2,1,90,1,4,20901.0
2,2,2,1,90,5,0,82.02083333333333
2,2,2,1,90,5,1,1217.5208333333333
2,2,2,1,90,5,2,8721.145833333334
2,2,2,1,90,5,3,7825.625
2,2,2,1,90,5,4,78.79166666666667
2,3,2,0,59,1,0,16739.041666666668
2,3,2,0,59,2,0,39670.04166666666
2,3,2,0,59,4,0,842.9583333333334
2,3,2,0,59,6,0,1327.2083333333333
2,3,2,0,60,1,0,11861.0
2,3,2,0,60,2,0,27674.08333333333
2,3,2,0,60,4,0,773.25
2,3,2,0,60,6,0,903.7083333333334
2,3,2,0,61,1,0,13457.708333333334
2,3,2,0,61,2,0,31959.45833333333
2,3,2,0,61,4,0,803.0833333333334
2,3,2,0,61,6,0,943.5833333333334
2,3,2,0,62,1,0,13017.083333333334
2,3,2,0,62,2,0,30492.95833333333
2,3,2,0,62,4,0,780.4166666666666
2,3,2,0,62,6,0,930.5
2,3,2,0,63,1,0,14320.583333333334
2,3,2,0,63,2,0,32823.0
2,3,2,0,63,4,0,829.9583333333334
2,3,2,0,63,6,0,972.75
2,3,2,0,64,1,0,10384.083333333334
2,3,2,0,64,2,0,24532.541666666668
2,3,2,0,64,4,0,635.2916666666666
2,3,2,0,64,6,0,908.9583333333334
2,3,2,0,65,1,0,12516.625
2,3,2,0,65,2,0,29321.5
2,3,2,0,65,4,0,690.7083333333334
2,3,2,0,65,6,0,965.8333333333334
2,3,2,0,66,1,0,12204.791666666666
2,3,2,0,66,2,0,28473.416666666668
2,3,2,0,66,4,0,692.3333333333334
2,3,2,0,66,6,0,999.7916666666666
2,3,2,0,67,1,0,14441.75
2,3,2,0,67,2,0,33097.208333333336
2,3,2,0,67,4,0,743.0416666666666
2,3,2,0,67,6,0,1141.0833333333333
2,3,2,0,68,1,0,10022.333333333334
2,3,2,0,68,2,0,21373.375
2,3,2,0,68,4,0,640.0416666666666
2,3,2,0,68,6,0,835.2083333333334
2,3,2,0,69,1,0,11647.5
2,3,2,0,69,2,0,25577.666666666668
2,3,2,0,69,3,0,457.625
2,3,2,0,69,4,0,717.5
2,3,2,0,69,6,0,864.1666666666666
2,3,2,0,70,1,0,11435.291666666666
2,3,2,0,70,2,0,24643.916666666668
2,3,2,0,70,3,0,447.2083333333333
2,3,2,0,70,4,0,357.7083333333333
2,3,2,0,70,4,1,785.0833333333334
2,3,2,0,70,4,2,394.0
2,3,2,0,70,4,3,775.625
2,3,2,0,70,6,0,893.6666666666666
2,3,2,0,71,1,0,13227.208333333334
2,3,2,0,71,2,0,29357.125
2,3,2,0,71,3,0,420.0
2,3,2,0,71,6,0,1013.6666666666666
2,3,2,0,72,1,0,11892.416666666666
2,3,2,0,72,2,0,27071.33333333333
2,3,2,0,72,3,0,430.0416666666667
2,3,2,0,72,6,0,968.0416666666666
2,3,2,0,73,1,0,14420.0
2,3,2,0,73,2,0,32429.625
2,3,2,0,73,3,0,410.2083333333333
2,3,2,0,73,6,0,1094.125
2,3,2,0,74,1,0,13831.833333333334
2,3,2,0,74,2,0,30254.0
2,3,2,0,74,3,0,446.5833333333333
2,3,2,0,74,6,0,1022.75
2,3,2,0,75,1,0,16537.958333333332
2,3,2,0,75,2,0,35396.958333333336
2,3,2,0,75,3,0,412.9166666666667
2,3,2,0,75,6,0,1230.0416666666667
2,3,2,0,76,1,0,10863.75
2,3,2,0,76,2,0,22905.791666666668
2,3,2,0,76,3,0,434.5833333333333
2,3,2,0,76,6,0,873.875
2,3,2,0,77,1,0,13256.291666666666
2,3,2,0,77,2,0,27642.20833333333
2,3,2,0,77,3,0,409.8333333333333
2,3,2,0,77,6,0,957.4166666666666
2,3,2,0,78,1,0,12714.458333333334
2,3,2,0,78,2,0,26386.0
2,3,2,0,78,3,0,452.5416666666667
2,3,2,0,78,6,0,955.0416666666666
2,3,2,0,79,1,0,14992.708333333334
2,3,2,0,79,2,0,31569.70833333333
2,3,2,0,79,3,0,425.375
2,3,2,0,79,6,0,1097.9583333333333
2,3,2,0,80,1,0,11213.208333333334
2,3,2,0,80,2,0,6111.833333333333
2,3,2,0,80,2,1,6569.083333333333
2,3,2,0,80,2,2,30916.541666666668
2,3,2,0,80,2,3,32575.20833333333
2,3,2,0,80,3,0,91.54166666666669
2,3,2,0,80,3,1,84.83333333333333
2,3,2,0,80,3,2,442.75
2,3,2,0,80,3,3,447.4166666666667
2,3,2,0,80,6,0,272.4583333333333
2,3,2,0,80,6,1,271.6666666666667
2,3,2,0,80,6,2,1069.9583333333333
2,3,2,0,80,6,3,1118.7916666666667
2,3,2,0,81,1,0,13723.625
2,3,2,0,82,1,0,13424.25
2,3,2,0,83,1,0,15716.833333333334
2,3,2,0,84,1,0,10541.541666666666
2,3,2,0,85,1,0,12536.208333333334
2,3,2,0,86,1,0,12223.166666666666
2,3,2,0,87,1,0,14295.25
2,3,2,0,88,1,0,12440.375
2,3,2,0,89,1,0,14557.25
2,3,2,0,90,1,0,249.66666666666663
2,3,2,0,90,1,1,6126.125
2,3,2,0,90,1,2,272.2916666666667
2,3,2,0,90,1,3,16347.208333333334
2,3,2,1,59,1,0,19136.63333333333
2,3,2,1,59,2,0,41602.16666666666
2,3,2,1,59,4,0,1290.4833333333331
2,3,2,1,59,6,0,4739.6
2,3,2,1,60,1,0,15103.558333333332
2,3,2,1,60,2,0,29371.266666666663
2,3,2,1,60,4,0,1222.025
2,3,2,1,60,6,0,3536.1833333333334
2,3,2,1,61,1,0,15871.1
2,3,2,1,61,2,0,32508.366666666665
2,3,2,1,61,4,0,1259.8916666666669
2,3,2,1,61,6,0,3492.425
2,3,2,1,62,1,0,15812.316666666668
2,3,2,1,62,2,0,32002.175
2,3,2,1,62,4,0,1244.6916666666666
2,3,2,1,62,6,0,3671.9583333333335
2,3,2,1,63,1,0,16262.966666666667
2,3,2,1,63,2,0,33387.808333333334
2,3,2,1,63,4,0,1237.4916666666666
2,3,2,1,63,6,0,3537.383333333333
2,3,2,1,64,1,0,13685.866666666669
2,3,2,1,64,2,0,27994.025
2,3,2,1,64,4,0,1070.5333333333333
2,3,2,1,64,6,0,3491.35
2,3,2,1,65,1,0,15329.483333333334
2,3,2,1,65,2,0,32508.416666666668
2,3,2,1,65,4,0,1133.9
2,3,2,1,65,6,0,3687.508333333333
2,3,2,1,66,1,0,15472.741666666669
2,3,2,1,66,2,0,31910.641666666663
2,3,2,1,66,4,0,1118.9
2,3,2,1,66,6,0,3769.2
2,3,2,1,67,1,0,17152.616666666665
2,3,2,1,67,2,0,36755.1
2,3,2,1,67,4,0,1193.6833333333334
2,3,2,1,67,6,0,4251.225
2,3,2,1,68,1,0,13173.783333333333
2,3,2,1,68,2,0,24726.775
2,3,2,1,68,4,0,1087.6
2,3,2,1,68,6,0,3200.975
2,3,2,1,69,1,0,14430.041666666666
2,3,2,1,69,2,0,28220.525
2,3,2,1,69,3,0,1715.25
2,3,2,1,69,4,0,1159.3166666666666
2,3,2,1,69,5,0,7877.808333333333
2,3,2,1,69,6,0,3274.65
2,3,2,1,70,1,0,14385.091666666667
2,3,2,1,70,2,0,27941.7
2,3,2,1,70,3,0,1696.575
2,3,2,1,70,4,0,527.1666666666666
2,3,2,1,70,4,1,1237.525
2,3,2,1,70,4,2,583.25
2,3,2,1,70,4,3,1266.425
2,3,2,1,70,4,4,1243.8333333333333
2,3,2,1,70,5,0,8058.691666666667
2,3,2,1,70,6,0,3312.725
2,3,2,1,71,1,0,15919.775
2,3,2,1,71,2,0,32261.175
2,3,2,1,71,3,0,1663.95
2,3,2,1,71,5,0,7922.225
2,3,2,1,71,6,0,3734.4
2,3,2,1,72,1,0,15199.916666666666
2,3,2,1,72,2,0,30267.55
2,3,2,1,72,3,0,1622.3916666666669
2,3,2,1,72,5,0,7953.233333333334
2,3,2,1,72,6,0,3604.4416666666666
2,3,2,1,73,1,0,17220.925
2,3,2,1,73,2,0,35555.808333333334
2,3,2,1,73,3,0,1445.5083333333334
2,3,2,1,73,5,0,7801.858333333334
2,3,2,1,73,6,0,4094.0
2,3,2,1,74,1,0,16957.416666666668
2,3,2,1,74,2,0,33842.833333333336
2,3,2,1,74,3,0,1632.35
2,3,2,1,74,5,0,8071.125
